Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712155509024965634,200,23966969068,64,901,,1712155527964818000 ,1712155527988619000 ,1712155528066695000 ,1712155528689091000 ,1712155528694693000 ,1712155529288335000 ,1712155532013981000 ,1712155532017715000 ,,857
1712155509214232734,200,23777914164,64,901,,1712155528429766000 ,1712155528435395000 ,1712155528529195000 ,1712155529061515000 ,1712155529064829000 ,1712155529256895000 ,1712155531993302000 ,1712155531996528000 ,,876
1712155509094728801,200,23897516385,64,901,,1712155527965519000 ,1712155527988765000 ,1712155528038893000 ,1712155528651225000 ,1712155528676371000 ,1712155529073938000 ,1712155531377084000 ,1712155531377738000 ,,864
1712155508934218725,200,24058084830,64,901,,1712155527964888000 ,1712155527989378000 ,1712155528001608000 ,1712155528930417000 ,1712155528946859000 ,1712155529263034000 ,1712155532060924000 ,1712155532061506000 ,,848
1712155508804963101,200,24187380114,64,901,,1712155527960643000 ,1712155527997626000 ,1712155528086494000 ,1712155529127905000 ,1712155529147441000 ,1712155529185244000 ,1712155531816519000 ,1712155531822730000 ,,835
1712155508745159483,200,24271008781,64,901,,1712155527565218000 ,1712155527575556000 ,1712155527646240000 ,1712155528570340000 ,1712155528583556000 ,1712155529096496000 ,1712155532088223000 ,1712155532092133000 ,,829
1712155508664225436,200,24351993688,64,901,,1712155528420098000 ,1712155528435510000 ,1712155528485101000 ,1712155528492538000 ,1712155528508914000 ,1712155529078597000 ,1712155532058293000 ,1712155532062520000 ,,821
1712155509304461792,200,23715420769,64,901,,1712155528432316000 ,1712155528446387000 ,1712155528446944000 ,1712155528934507000 ,1712155528946781000 ,1712155529130722000 ,1712155532139936000 ,1712155532142591000 ,,885
1712155509464811027,200,23569230058,64,901,,1712155529429905000 ,1712155529448399000 ,1712155529449179000 ,1712155529682019000 ,1712155529690644000 ,1712155529694355000 ,1712155532144337000 ,1712155532148105000 ,,901
1712155509334198283,200,23699845665,64,901,,1712155528735887000 ,1712155528743947000 ,1712155528807292000 ,1712155528933561000 ,1712155528938891000 ,1712155529158699000 ,1712155532126294000 ,1712155532132940000 ,,888
